xA,xB,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,response_1,outcome_2
A1,B1,117.70585088503445,66.21757633075445,155.5784519610588,105.02867709771064,91.9715927266108,97.39585835730053,143.6413015637092,78.19963422676709,138.25461346981226,65.86342673830556,106.50780068746627,4.243850746714702,Pass
A1,B1,115.2159354974128,66.17266224353783,153.7640342541884,106.31812350572704,98.94356985604023,97.57476193047061,142.34094926141645,78.39100302357544,135.80108080577227,59.139638490180594,107.0539304658103,5.349848350781915,Fail
A1,B1,119.25644167558393,66.48357126113322,156.84858494830928,108.14571625611084,113.81036947431626,96.86745720326569,142.73167273307553,76.92859791563359,136.1090098010971,59.83186115589784,106.53659807547086,6.109281008042082,Fail
A1,B1,116.14600881699927,66.58942287906713,154.3960420875066,106.03181383926547,96.38498439596086,97.2388144654209,143.23420590223674,80.30899223773828,139.4404062716042,63.9722496251938,106.76055742432236,-0.07325538325103542,Pass
A1,B1,117.96245554918522,66.90362122878952,154.35885183901388,101.74348042202578,104.2133300604648,97.83066020142746,145.21590759089224,76.83798089126908,136.18843376356836,57.23689127337792,107.23145320625578,-0.08847890727829724,Pass
A1,B1,116.61174511087657,66.57758830289015,153.48304357738337,106.87197177056082,86.92406332605555,97.66056477620342,144.5052559415383,78.09931046524284,135.83822098062942,60.918381750670534,107.04563416498901,2.5691894741381893,Pass
A1,B1,118.54739804713898,66.82670816377663,156.5748056795638,108.71604280269186,105.40438793720561,97.82040681036456,143.83644588875137,78.35113592296926,135.97903817052176,57.47256328899168,106.2182688642933,-0.5882179358120508,Pass
A1,B1,115.47537809889681,66.70595408133967,155.22722197489378,105.00479609039402,105.44787686684298,97.53374669978425,144.32893393242287,77.93082568561019,134.79614738231032,57.55379247979283,106.89544693219135,1.799743076589737,Pass
A1,B1,117.65684161966594,66.68320824526226,156.48543066252313,106.81252997831268,95.8738930871219,98.10390649984535,143.39886783811448,76.81012216382041,136.867638343846,61.37450126101861,106.33241131553152,-2.602315712518747,Fail
A1,B1,117.02610442892502,67.25604756327988,156.06061606575162,104.61567435384042,103.15763705633913,97.72769522997567,145.89153701840544,77.92668657994608,136.38295032787764,59.09232251610095,106.90302321613117,-3.621814338632067,Pass
A1,B1,115.74131987862994,67.18382115492089,159.26674148477719,104.33611965259803,106.3833357425439,97.42801095055566,143.12011634806962,78.91860761743528,138.937367385511,62.50838570400685,106.31655847532625,1.611898163276424,Pass
A1,B1,116.18725694870473,66.96174318713648,155.73699666676154,108.79700893548402,93.49456013507047,97.69666873242846,143.76777468708556,77.61592421057865,135.62592494515118,60.04563739914477,106.6449630145956,1.3128224877255648,Pass
A1,B1,116.66990781478422,67.4236511400693,154.15013132713594,108.39413229320041,92.34432110246884,97.84367640497481,146.13125830491225,79.3338616687046,136.77890809006917,56.708135660547406,107.20345430213452,1.1541102391890417,Fail
A1,B1,120.33342436403807,66.94469191971812,152.4742153886541,104.8702749894583,101.671993485825,97.64796539772185,143.59555859090088,81.45384427969566,137.04445494519405,62.581477762417556,106.2514927523817,10.091633944820044,Fail
A1,B1,118.2372483270739,67.45988608516512,156.77390393635403,102.26523259874897,94.03501289985448,97.85146675998269,144.01216102985802,77.54435258986268,136.17333436427327,61.79005111394967,106.89871818378191,-4.710926384912976,Pass
A1,B1,117.38304299652796,66.70369545760644,155.472987372165,107.24866013343318,97.33403603053709,97.95185512382119,144.6251975711502,76.7425251400948,135.2339823994739,60.00483326883477,106.4967373815087,3.6338009937153655,Pass
A1,B1,120.31142234115258,66.82160206831608,153.71371605237675,104.7689570537874,102.89680187518752,97.59733939728974,143.5032683986937,78.72747683685736,137.77193631510562,60.28060500804446,106.76182724101211,8.710286295150352,Fail
A1,B1,118.46274735708411,66.59247787121734,157.57029977956182,108.02307953204534,118.72253674671896,98.44842502605293,147.05170996396657,78.9743993606534,135.97520064313036,55.225026226601116,105.66288955922082,1.5899751777839974,Fail
A1,B1,117.48335509810894,66.71337032335234,154.27888479975925,109.00943086996645,114.41186306039835,97.57061435499978,144.4093695097452,82.23444355848872,136.1738437702745,53.25483751802061,106.50204489218022,2.2173487613744216,Pass
A1,B1,117.83851390091584,67.55990144165892,152.96656584189805,107.93839411898885,99.1270208618617,97.33228819179278,145.00936667725105,79.59524132348591,136.34016511387054,59.78044585627554,106.80808317027034,0.2101746713476088,Pass
A1,B1,119.74322054673252,66.71683038660332,153.1247170955222,102.5025061811782,106.61118866000822,97.70036238461557,146.65624703312213,77.81865915294469,138.47734067506022,57.32189842183282,107.21413892903362,6.215290195187405,Fail
A1,B1,115.29749479631649,67.12320646107733,155.76790991427438,105.35418201801454,108.0720981494243,97.33780648052524,142.7525720685684,79.79230289163141,136.48197999565934,60.766813546333175,106.62519520193213,2.8254061661309406,Pass
A1,B1,118.03367697401873,67.49613097214295,154.81570940353853,109.83177091709521,90.60679948575506,97.53593147187799,142.63736337202383,78.34970580347796,139.02842995854616,61.908419258961786,106.56173206853963,-2.346632793043816,Pass
A1,B1,117.84340406009576,66.48609177397738,149.63969863818014,106.42707899696404,101.4916554458179,97.5234005073491,143.7935282291395,78.50211399429261,138.75276330612806,55.933995532081525,107.25925040720081,7.372787016904682,Pass
A1,B1,116.52826496023835,66.98340190768891,154.40372553758144,104.04984052037663,98.8859995972242,97.52649712481546,145.8717755406334,79.67954858294432,135.67960481729875,61.695592083967306,106.9107462029231,-1.0515395665538638,Fail
A1,B1,115.85684228442403,66.12673384217533,155.0821966401757,107.3621533356987,117.48342562449747,97.80705526772232,144.27507539716325,76.89169041388098,136.25185507412547,53.50438563258702,106.70615586281215,3.04590902932325,Pass
A1,B1,116.55077783217594,68.12979568812179,156.41395361480588,98.4644454221447,100.14829919920025,97.22624473228564,144.12681120266535,79.2471388812416,137.61750073137836,60.425090786664015,107.87858133654679,0.18396980374071115,Pass
A1,B1,118.65111910432474,67.4737508102454,153.87449020853734,104.37310343441334,108.94684645763091,97.37903187915278,144.42505747845837,78.78956457651223,138.1123442186378,59.4635903579405,106.75635631858762,-0.9901100055507912,Fail
A1,B1,117.55959909575716,65.95944203886725,149.2869745151629,105.75349489782269,101.49542037834766,97.56048087833501,144.2618829289236,77.81296016589172,135.42410126450426,59.016918166223384,106.92598539709843,15.416918920689223,Fail
A1,B1,117.47480606228163,66.37587809462862,160.9177927159149,104.91380423680427,101.03234339556833,96.89256723152012,143.7830256887823,78.81204620686991,137.0768902608393,63.19140180440146,107.08848835024868,3.543736744773776,Fail
A1,B1,118.65573133930249,66.97345786780512,156.46910002538814,101.64025844191785,98.43355646576545,97.51711768281073,145.5776433712093,77.90684744353428,137.68551555773632,61.43081179421304,107.01870966554397,2.4833218140755755,Pass
A1,B1,117.26439890961113,67.04624578739626,161.0264347508864,105.81231782185729,108.75594948565113,97.17450103074248,143.22030592593453,79.85764081139587,134.59382587363476,58.886879100670086,106.8729798605248,0.014083467760259483,Pass
A1,B1,121.40244953394101,67.2326914411355,162.9467247307742,107.93383530919162,76.11981433414334,97.33250107097105,143.8426301311732,80.82376795712814,135.44565131348998,64.71212066717203,107.1080830784246,19.66032623518111,Fail
A1,B1,116.04826256645899,67.40066714529243,156.5607450970635,105.81924541817078,108.91910457784283,97.87694294800208,145.00143543912515,75.75825625178884,135.50774122988867,59.889387076192904,105.99364426955592,-0.0023938195832204356,Fail
A1,B1,116.03459466478776,67.43717081588942,156.80464024314665,104.4262292460963,93.2333766048679,97.90178168163227,145.55423182466816,77.33171084247871,138.30430965186972,59.75960545003096,107.00158771169976,-1.8436158489199865,Pass
A1,B1,118.17387778918174,65.96417486962524,158.71786169059808,105.76340774154404,105.42124643195164,97.1689147845677,143.57587130636773,78.10205301569873,134.57502873975406,58.790897567945976,107.09451528438106,8.168925155606313,Fail
A1,B1,116.05645920480642,67.48882582575277,154.79719579452427,106.44137084023242,100.04789769473986,97.6912965703679,143.41135045661716,80.82595118588978,134.34992786374085,61.52830643595835,106.2848066090117,1.0798799661886127,Fail
A1,B1,119.740223061878,66.32600477403899,156.23026069150887,99.90579792736814,104.93063263647942,97.26445931973927,143.0664629363303,76.9980708034819,135.30601108878938,62.59382690246017,106.85536437326796,5.653254662185477,Fail
A1,B1,118.94734585766786,66.38022533424177,155.5985162467907,107.77239531293597,91.59611372466088,97.63707161708557,142.4249532743529,78.15089480825664,137.86884512070594,62.37212943694749,106.61543115074765,5.156999772119963,Fail
A1,B1,116.81345577899374,67.1457531753699,159.18313213963,103.74980351792738,103.75083039331453,97.47334623690425,142.82139966440607,79.83850618379675,136.77172022355737,60.678301593871936,106.56980006566565,-1.1607425673151597,Pass
A1,B1,117.25044963577324,66.88787832600946,157.25572102080795,108.56923446506453,105.78473240039037,97.33933123144934,145.56976639508653,79.70902901192942,138.00460627402606,60.07620190139035,106.5389878014738,1.3446745194803795,Fail
A1,B1,116.89164447645358,66.24576292231797,149.6908663476436,108.6318582052404,91.33174957840676,97.96786616255977,144.57317106909966,78.54526013797837,134.28833370203463,60.699135456054606,106.22093386727657,13.2826416152528,Fail
A1,B1,119.52271153516097,66.66190462039322,160.21798010066328,102.60161787513135,104.69998309492867,97.61141486649488,143.828879434924,78.12748568592491,139.43066611247124,63.76149868346896,106.25473887555782,7.806772360016933,Pass
A1,B1,118.07468574423169,66.9156774183249,159.59136285668018,102.07446654654974,97.00487389113519,97.426456359308,143.19323888284177,80.9486197606628,136.04649451420573,62.0606374028308,106.98789135586995,-1.178302766132183,Fail
A1,B1,116.07465155493293,66.56123853494341,157.67880369815782,109.80153658803974,97.10780776823552,96.97818547999027,142.69570790703543,75.95880643456675,135.13231130391043,62.8991421530754,106.74014345828186,4.000051220888568,Fail
A1,B1,116.63665337313923,66.8646827862717,155.46213597476398,103.97837398858994,112.41995951806341,97.74347863550054,145.6274585563712,79.15640438872711,134.19709959042189,60.550335795126664,105.948056987105,-2.0778144042368596,Pass
A1,B1,118.58350242416303,67.24091535399987,153.8497532970243,106.84884229185924,105.92841069267807,98.11912497005444,143.04581428745317,76.95297699208648,137.38762712936938,57.0100223851143,106.24640220867995,-0.9897135351395914,Fail
A1,B1,119.23645955538589,67.73275785750663,157.43909819396382,103.81080443643674,87.49555857200433,97.29704791053753,145.50582623563477,78.66063643054073,137.26797362170896,63.49909781036259,107.15782406625522,4.057074232135365,Pass
A1,B1,118.96838052207639,67.01175186659732,158.4538546476459,104.86327718704457,88.09435827777746,97.68199889809064,144.88152002280503,79.92288381042003,138.3897160266478,64.76225341308026,106.73213350775497,-1.321713329162643,Pass
A1,B1,115.15784092329989,67.25227694683332,154.95962048834943,107.5599672996248,96.75381227107935,98.00374120790197,143.36857779344064,78.59979346695931,136.65045274750116,60.959586873048934,106.20612735470023,2.0407269166258892,Fail
A1,B1,116.5172103619745,66.88264614589671,161.1639040396155,109.57337452402692,104.2322089163716,97.24157212434051,145.09522558476655,76.64480407462462,137.47690724032455,58.31757975301239,106.7727968155412,1.031605635185611,Pass
A1,B1,118.07856867734039,67.39397124025952,159.3582901390072,102.49493352621332,93.96601869899837,97.46238512992879,143.0988467283937,80.80724302395657,137.22656742608962,63.877545120018695,107.04250351123319,-0.3665556760994676,Fail
A1,B1,116.87098529981984,66.69605368493899,152.57632692949107,106.07455555480783,97.57428322233818,97.27015213943689,141.42934718090498,79.95863872512327,135.01076999126838,63.421762191030204,106.622867466088,3.418049299584385,Fail
A1,B1,118.12465085817546,65.8287261829774,157.72299593707572,105.51590869575014,103.77340049999228,98.06896932627353,142.44709136924004,77.74374158650498,135.5006884433574,60.009379442724146,106.335440282167,11.31576106116307,Fail
A1,B1,117.91657320448182,68.05394228435146,156.62585088171605,104.76525415710208,96.18290253406563,97.19292669081968,144.66533762901187,80.91415571668679,135.048038558607,63.2231126528726,106.75887177964957,-3.110952005992078,Fail
A1,B1,118.52813638250609,67.1715762016295,156.62976452839126,106.60127485387339,111.83392225731455,97.36210797635175,145.04907092426126,78.15592013207696,137.63418738021545,60.70382825165284,106.15581948861474,-1.388022086981,Pass
A1,B1,119.14806059039499,67.32688669428948,159.28747392680347,106.00470885059566,115.42258855772769,97.8173413044136,143.96045272481624,77.39366328644084,137.75193241589542,62.45547766317867,105.35910054597942,2.512525251363402,Pass
A1,B1,117.3588123368403,66.36696438000642,155.1570513771638,107.92497899468871,98.78447889199067,98.04994326177125,144.17788439756723,77.07449776016736,135.26472472209556,59.78900430784225,106.1087727961546,1.9426167700784447,Pass
A1,B1,115.77809560282391,66.92148077143112,160.46567853690976,104.30551701526409,99.18740570172798,97.92966429602932,146.5283187303135,78.57290095818647,136.6408149304767,60.30593644296745,106.7967445318636,0.5700478020958903,Fail
A1,B1,117.73311134360972,67.25449731133129,156.99633114604507,105.87881625187495,96.43626960893265,97.51078042470394,145.23606260464373,76.98491544595018,136.07026765400144,57.946582970352566,107.31990416197972,-0.6198599609350766,Pass
A1,B1,116.7809186464463,66.73504939940982,155.16265996255837,103.59857149084714,91.55919817750417,98.0103581052794,144.74002999291505,77.31860778013362,136.26718291389457,60.08698719951769,107.05288446183636,0.17608379839376678,Pass
A1,B1,114.2557118636078,66.55800201532041,158.75293220095685,105.96095671822766,101.03413491935001,97.13812285989367,144.81518490255993,76.16244140823395,134.19953523621538,63.598254620035604,106.7001119248782,5.0786294712541755,Fail
A1,B1,119.0493939826724,67.64764283371134,153.46537078071253,103.16780281193131,115.39823629761665,97.79116251190047,142.9636193909564,78.35366452091417,134.42403319417713,62.052359751984284,105.77094480680807,2.576820050989595,Pass
A1,B1,114.3079977665185,66.96179815839359,158.36587303292524,105.5348670258303,108.16522207982648,97.8292445460613,144.8285762919316,78.33196225650785,136.77395158676654,58.104136789047935,106.60376773195672,1.5030409938708291,Pass
A1,B1,117.04479454706463,66.8819033851097,152.4010361303987,105.78555221643815,103.1534459839653,97.26068748809404,143.40462407104002,77.47314136286283,136.04286171736246,66.03142637260645,106.01888062728665,4.948501587463703,Fail
A1,B1,119.30980727961929,67.18151420535008,158.53416419959706,106.1969665280675,113.47716154151047,97.53164601666752,145.0806141986898,75.20774893144117,136.4137694520279,60.36107202899684,106.2299970929686,2.135812919986151,Fail
A1,B1,115.6841145378289,67.37842344516449,161.77745201502407,107.33486172159155,108.4901809678882,97.55585899345087,145.07191828248526,78.6010564476407,135.91809903660595,61.041458292792285,106.17032873606539,3.9057410363006273,Pass
A1,B1,118.61624701770376,66.3962337123022,158.9019687818789,102.13139254635573,91.32451910360521,97.54018494258304,145.12291496927722,81.29346763141758,137.0000916708808,62.243829899820405,107.48444712449827,8.284584068848648,Fail
A1,B1,119.7196085348404,66.04359680187692,152.79191598806045,112.0012525302789,104.55530648135492,97.544258789568,142.9185505463096,81.51123392122308,135.47522545690808,61.144449392066015,105.65197879815574,12.221268840576275,Fail
A1,B1,117.15071814134313,66.83661015688867,156.3511490534572,105.35078537749071,98.27756618863752,97.0507830892356,145.84561269028507,80.159833278109,138.84792787663935,62.71628535623492,107.18057050153968,0.12947002282028985,Fail
A1,B1,118.3711867844539,66.56358349134187,160.44360193989584,105.32839513023065,109.91864918478016,97.58638826779209,144.03442870604655,79.16152386219687,137.54683935625013,59.69871097971773,106.38381035868504,3.5633228448501195,Pass
A1,B1,115.3725716007896,66.01926083005321,158.73402194587428,104.20994555473047,95.42065015125497,97.50216572100699,143.86150927028518,77.93824587152095,135.50617463259508,61.47695947563922,107.12987649122105,6.714401684127434,Pass
A1,B1,118.54834040617067,67.04541526155599,154.1574493648283,104.0539666026554,107.22478402247211,97.21269809539963,141.4161263127633,76.95888153585837,137.37067736340842,60.94360636792039,106.93651531076065,-1.419792782827076,Pass
A1,B1,118.73127591340265,65.92735835257474,160.52997848688304,106.42818293809879,101.14462451559926,98.1054053613096,141.52063957732216,80.60352763212792,140.7223234622437,58.27336414327579,106.52692769471132,10.686362883415073,Fail
A1,B1,117.06053794054066,67.32554077387523,155.76152231882915,108.09999579329809,95.51491794936172,98.39744829417765,143.35189449239712,77.72085667195253,137.97240485654808,55.369224480075424,106.67540688743597,-2.048061283861849,Pass
A1,B1,117.63625786625413,66.81715544740642,154.26727620631655,106.59833271679307,101.35889583297904,97.76222176783322,144.16264938308908,79.61796568225596,138.16182946774168,56.250207451276964,107.13929277275177,0.03073690321990548,Pass
A1,B1,116.8658820013976,65.77812548070042,157.47719454695667,102.92910200035101,108.7137634288811,97.15514240737822,144.49609129256928,77.42853222222404,137.49895390184906,62.074787055811385,106.82541695260484,7.267438194646531,Fail
A1,B1,120.4797982806417,67.86281283281167,152.40205930856828,107.95391446979671,102.74086981764815,97.94740437209863,142.29313102551123,77.90466763699891,138.2229781785685,58.8350044178856,106.42959100823033,2.8741708163073474,Fail
A1,B1,115.64059239026763,65.91962987392577,158.84865569029134,105.22715695677786,97.96874483840365,97.39459737215569,142.47296121701635,76.09980611099918,136.00158013236222,63.60337650742925,106.8340643017133,3.0629828186039467,Fail
A1,B1,117.23222971457162,66.86991881247509,154.06993341417137,107.89077677220979,85.61484448293993,97.68892042386507,144.95756231687892,77.73117874934253,138.16899849714162,59.09344894041614,107.25455911164929,-0.15873345496318206,Pass
A1,B1,116.6370834859012,66.55774810019349,157.67979583861725,114.71943466793161,102.70129464251242,97.79576113680466,144.30297637904678,78.71675881718956,137.97008007885182,55.69955659182358,106.12372389418691,0.7902942494770919,Pass
A1,B1,119.05061847276245,66.51141598141136,159.6280641436786,106.95332093214779,100.50582549235723,97.56206957991819,142.79921264553653,78.46257037777491,137.86518774423175,60.507476034173024,106.7928131498548,4.917698840646841,Fail
A1,B1,115.8848942635942,66.98813534288641,160.12072702513626,109.31571513257022,99.31510413622124,96.76632267557466,144.08682997481586,77.71967790989953,139.91163568273305,61.89684533406711,106.87975930436357,1.9615556427339096,Pass
A1,B1,116.79826188871625,67.35134683069789,154.96231160996203,106.16817576620831,102.22961062128637,97.15400360692891,143.69181980299174,76.29605634949012,136.56655344424868,60.225060049631246,107.04550406839144,-1.1980798159427917,Fail
A1,B1,116.29142590604306,67.49538352716768,157.60732552080088,107.36084484894036,100.5519531899985,97.66864806552768,143.8141378891065,80.58320273060289,136.04071043934456,59.28350614178256,106.69255522552282,-0.6495322036486826,Fail
A1,B1,118.44573731621685,66.83446611314322,157.8436789268047,107.69848900150532,108.91089577240282,97.664319690909835,143.5657431443737,76.59247653859836,137.15034833018808,58.57413796858036,106.20848827828381,-1.8804659261922774,Fail
A1,B1,116.88920698641616,66.9971367000829,158.2836030389901,105.34402887887894,106.25358854583807,97.72861030443515,145.0431433185496,78.76889950520223,137.21744518026193,61.57185166782959,106.21560367816608,-2.468410402174171,Pass
A1,B1,117.32580199270062,67.40534029323533,153.65090870804048,106.89864222019187,113.43591931840713,97.86976366334079,143.45156735360928,79.33808344333343,137.01320771499442,58.547936952849625,105.93178648323652,-1.5721566487943015,Fail
A1,B1,116.00686154441014,67.20468890936223,154.8690270456225,105.78003670692078,104.13720132978561,97.13107279142477,142.68409234710285,78.29553326993819,135.28538861191964,62.650719166517725,106.55512189838657,1.20638440638449,Fail
A1,B1,118.31157799984535,66.5290961343284,158.84002803048574,105.37742966350625,103.90155358542455,97.96440613475242,141.9240656714434,78.861555524445,135.006879555846,61.959998664391414,106.18931004671735,1.895170347913938,Fail
A1,B1,117.3399942163029,67.4889429228789,157.4012550139088,104.46632812645963,103.72270186753506,97.87431848917583,145.47866952924528,77.06182963322915,138.13087521135986,57.60411148544469,106.98058350839297,0.11431584362869218,Fail
A1,B1,118.38994428248918,67.76969209478298,153.72365867430216,109.13507694071382,90.71499262988573,97.71289117007845,144.293228639892,77.70265770933595,136.10795433838598,58.166051367046336,107.03454536560288,0.8318481913984372,Pass
A1,B1,117.36751526282825,66.44899280587015,159.15654440656354,107.5099580037926,98.06191777979554,97.5339714387859,144.05417761552798,82.36931447613365,137.23459910867473,61.94978384802337,106.38985999070302,2.9091361511827105,Fail
A1,B1,116.42090293934834,65.78877620569932,160.23277180800963,103.37601242736953,99.74463522349261,97.66170717601165,144.70193937067873,79.47841826879558,136.3122209174978,59.96886559277147,107.11822474744062,8.207038031793614,Pass
A1,B1,114.74536104810163,66.69521003403015,153.23508130911765,107.06934338642898,100.602500949241,97.68215970592853,143.27701033837775,77.50796929750844,135.75586685269604,60.792284055968345,106.21019265063495,4.134739083119003,Fail
A1,B1,117.08552443219513,66.95400974163249,156.10824855260975,105.44869658738557,102.09511455488973,98.11319871707249,145.23786021775675,79.79827585741894,139.532689352128,61.24339025088511,106.23634847488157,-2.6941682227750468,Pass
A1,B1,119.57807439733746,67.16589629326235,155.70749380479833,101.21116339498792,100.84928238393714,96.62253208769755,141.26726208249434,79.49362020617735,134.53690146773533,66.90972923226082,107.06730241802337,2.3834381462041,Fail
A1,B1,119.03209988366854,66.29339915668747,155.56757726037765,104.32294164741432,118.64001227187174,97.47178790002286,143.25789426890904,78.08669952157646,134.8976153211056,55.90228204140251,106.70452659422395,6.305873432316167,Fail
A1,B1,114.38074176848173,66.56140601297992,159.85726232649847,110.29749352421992,102.07522344788055,97.24069508322266,143.70529561441043,77.99246003780834,136.0534779152318,60.2547023616346,106.4606380370931,3.86701518389552,Fail
A1,B1,117.7886305342625,67.74330424760282,154.20729092771188,102.80160734950697,103.38745798052254,97.37902386662054,142.2546000236241,78.60609641945561,136.73959913666138,62.17668122816203,106.7849505261514,1.6233794748936572,Fail
A1,B1,117.4366433356222,67.0278265226455,158.6402280666327,102.09964199859331,105.88130146477252,98.21609782370109,143.84887131715095,81.73754941478174,136.65694974827355,57.11840886133136,106.6961366389971,-4.116450893366126,Fail
A1,B1,118.4934434132576,67.09908926920725,155.77925137566535,109.07931269347165,108.60852106940027,97.7909571536195,143.75004481471407,77.81105709186156,134.76993727894825,57.579260899530354,106.19428054964257,3.7362232534729483,Pass
A1,B1,114.88400878720073,66.03432346448781,152.80500600167596,105.9120218644602,97.06132220280918,96.9714848076274,145.6879836379472,79.33117393624421,136.5501622060167,62.66990158059751,106.91719785993533,7.938712968554971,Fail
A1,B1,116.26001133547847,67.23418173917611,153.58085298245007,106.33933222332973,85.5699477767647,97.72939596391686,146.94352011581066,77.31570859684959,138.43696143765484,61.41070424266735,107.04865533379274,1.5567816290434793,Fail
A1,B1,117.80179474455244,66.83089443046286,151.38618835753346,105.28451479813977,108.04861159263208,97.47129868505385,143.95623472714564,80.06364010324361,136.68279007852945,62.98810795969432,105.92472519107599,4.054489289582809,Pass
A1,B1,115.65497276883148,66.85066851836106,151.42105629452743,109.38704193961665,103.43954417690607,97.79023345528597,145.35357860675774,78.27639089672783,135.26959664193012,58.44030467097076,106.57001973168246,3.3110717671440235,Pass
A1,B1,116.60483517941488,67.34878735711412,156.05398009864624,102.48839635803459,103.59758465921678,97.51545836957314,142.45411918746038,80.30874107640828,135.40898258981204,58.300530836753566,107.44983356892892,-0.17172045410164416,Fail
A1,B1,115.36756504436924,66.53282079945049,159.6310939773542,109.48081980607435,93.8135181917385,98.20105985160951,145.58772420167455,78.88177856920683,139.13689709933738,61.30574597596581,105.89980417083788,5.030473929953503,Pass
A1,B1,119.56084016143872,67.27206366902391,155.00183160060337,103.41599587462066,108.50375639264008,97.62122349104817,144.27458910442274,77.95103288908881,138.02132139220063,59.14147782913337,106.81797564660708,3.5645638168304945,Pass
A1,B1,115.98646982392673,66.75350214359965,150.74985168396262,106.45515974069025,105.41877330624632,97.64352797911297,144.43369945709534,76.51106304907093,136.5013266933643,60.14942311249307,106.39394483397069,5.087126884949584,Fail
A1,B1,116.62414014050485,67.05952119892905,157.7878020412094,107.6701506460996,107.65126350754487,97.82647099838533,143.5583449665844,79.9729886715038,135.94420504998556,57.51645453290461,106.52964162852011,-1.138501377470899,Pass
A1,B1,114.16282682804265,67.68838746107457,158.7349372587762,106.88214360243491,100.2312055555328,97.66800960880086,143.62273659183168,78.07197256014055,134.3322035954626,59.6081836603157,106.63049164085484,6.085962002539005,Fail
A1,B1,113.75593367374503,66.89629117588255,150.14681879170718,107.80775792345543,98.40022630312981,97.5813076716517,143.8282414175583,78.73026247524862,136.61175785266963,59.83218745311584,106.71076678698432,18.032996099002567,Fail
A1,B1,120.35348291657138,66.78262883146935,160.79712416409882,108.27161130446683,97.25938579206057,97.64742371482126,144.9926008533493,77.54450382698636,140.68285377655522,63.312094506172215,105.84663285249482,12.46713741980938,Fail
A1,B1,116.78803299255885,67.25399551039325,155.8717761428459,107.19299975823184,105.54425588227731,97.92924998573058,144.32345128185514,78.81643148266124,138.89519503537878,59.99250889357723,106.25992422830176,-2.5168676138769026,Pass
A1,B1,115.95187531732977,66.68101448424629,157.4637530399243,103.34717707534737,97.08115336713064,97.40944280725535,145.18382476337135,77.11589942668601,138.05209121513107,61.24646974202701,107.10437096213366,-1.0658479779502057,Pass
A1,B1,115.72094091187536,67.2516780694669,155.40177041125798,106.12613606824111,87.84085581914997,97.64485273671664,145.44026306781944,77.96583754296691,136.84601829823137,62.548849103967854,106.90302443654204,1.5018174535288376,Pass
A1,B1,117.74660469912993,66.34855952157024,152.71687993873175,107.25915567001557,105.36614227832101,97.40992983873552,144.21863181394966,78.1413471273101,138.3076079348105,63.87640063503974,105.95250607799692,2.8934790770734433,Pass
A1,B1,120.36591557944652,66.86294768339062,157.71484394401133,100.37701353739749,100.02936995397661,97.78397481691634,142.89663061253788,80.40212058820079,137.37108417470884,63.255371966106395,106.73950653253085,5.010697942699756,Fail
A1,B1,117.05496674419656,66.92879236084154,154.76063043343325,99.70743029522252,105.63642206814926,96.99106643453749,144.5420954496179,79.4886548947695,135.84512620362148,65.12453539116788,106.96003700191713,-0.9356169530417426,Pass
